date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:18	22931/22931	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:58:15%20GMT	http://localhost/sieuthioto/category/danh-gia-xe/toyota-vios-danh-gia-xe/	D:/sieuthioto/localhost/sieuthioto/category/danh-gia-xe/toyota-vios-danh-gia-xe/index.html	(from http://localhost/sieuthioto/)
09:58:18	2317/2317	---M--	200	added ('OK')	image/png	etag:%2290d-58a4f6dfefb9d%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/9911rtb-4.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/9911rtb-4.png	(from http://localhost/sieuthioto/)
09:58:22	22931/22931	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:58:18%20GMT	http://localhost/sieuthioto/category/danh-gia-xe/toyota-wigo-danh-gia-xe/	D:/sieuthioto/localhost/sieuthioto/category/danh-gia-xe/toyota-wigo-danh-gia-xe/index.html	(from http://localhost/sieuthioto/)
09:58:22	2110/2110	---M--	200	added ('OK')	image/png	etag:%2283e-58a4f6f1c858c%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/5516rtb-5.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/5516rtb-5.png	(from http://localhost/sieuthioto/)
09:58:23	748449/748449	---M--	200	added ('OK')	image/png	etag:%22b6ba1-58a4eb19e50e6%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/banner3.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/banner3.png	(from http://localhost/sieuthioto/)
09:58:27	29804/29804	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:58:22%20GMT	http://localhost/sieuthioto/category/tin-tuc/	D:/sieuthioto/localhost/sieuthioto/category/tin-tuc/index.html	(from http://localhost/sieuthioto/)
09:58:30	20156/20156	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:58:27%20GMT	http://localhost/sieuthioto/lien-he/	D:/sieuthioto/localhost/sieuthioto/lien-he/index.html	(from http://localhost/sieuthioto/)
09:58:56	201388/201388	---M--	200	added ('OK')	image/png	etag:%22312ac-58b0344e1fefa%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/4222dong-2-1.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/4222dong-2-1.png	(from http://localhost/sieuthioto/)
09:59:00	38766/38766	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:58:56%20GMT	http://localhost/sieuthioto/rush-s-1-5at/	D:/sieuthioto/localhost/sieuthioto/rush-s-1-5at/index.html	(from http://localhost/sieuthioto/)
09:59:01	187406/187406	---M--	200	added ('OK')	image/png	etag:%222dc0e-58b031ecca4d1%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/2652xanh-8x2-mt.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/2652xanh-8x2-mt.png	(from http://localhost/sieuthioto/)
09:59:06	56828/56828	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:59:01%20GMT	http://localhost/sieuthioto/avanza-1-3mt/	D:/sieuthioto/localhost/sieuthioto/avanza-1-3mt/index.html	(from http://localhost/sieuthioto/)
09:59:13	44365/44365	---M--	200	added ('OK')	image/png	etag:%22ad4d-58a64d684e3f1%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/sp2.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/sp2.png	(from http://localhost/sieuthioto/)
09:59:18	89247/89247	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:59:13%20GMT	http://localhost/sieuthioto/land-cruiser-vx/	D:/sieuthioto/localhost/sieuthioto/land-cruiser-vx/index.html	(from http://localhost/sieuthioto/)
09:59:29	158189/158189	---M--	200	added ('OK')	image/png	etag:%22269ed-58a6d7fba521f%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/x1.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/x1.png	(from http://localhost/sieuthioto/)
09:59:35	88447/88447	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:59:30%20GMT	http://localhost/sieuthioto/hilux-2-8-g-4x4-at-mlm-2/	D:/sieuthioto/localhost/sieuthioto/hilux-2-8-g-4x4-at-mlm-2/index.html	(from http://localhost/sieuthioto/)
09:59:52	196221/196221	---M--	200	added ('OK')	image/png	etag:%222fe7d-58a54021b7305%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/4922toyotaredhilux600x249px.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/4922toyotaredhilux600x249px.png	(from http://localhost/sieuthioto/)
09:59:58	44726/44726	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2002:59:52%20GMT	http://localhost/sieuthioto/hilux-2-8-g-4x4-at-mlm/	D:/sieuthioto/localhost/sieuthioto/hilux-2-8-g-4x4-at-mlm/index.html	(from http://localhost/sieuthioto/)
10:00:16	112329/112329	---M--	200	added ('OK')	image/jpeg	etag:%221b6c9-58a596ad07f99%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/dv2.jpg	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/dv2.jpg	(from http://localhost/sieuthioto/)
10:00:27	63931/63931	---M--	200	added ('OK')	image/jpeg	etag:%22f9bb-58a59b0137e39%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/tin5.jpg	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/tin5.jpg	(from http://localhost/sieuthioto/)
10:00:32	27877/27877	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2003:00:27%20GMT	http://localhost/sieuthioto/tung-bung-khuyen-mai-thang-3-2019/	D:/sieuthioto/localhost/sieuthioto/tung-bung-khuyen-mai-thang-3-2019/index.html	(from http://localhost/sieuthioto/)
10:00:46	86422/86422	---M--	200	added ('OK')	image/jpeg	etag:%2215196-58a59a93296d0%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/tin4.jpg	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/tin4.jpg	(from http://localhost/sieuthioto/)
10:00:47	449100/449100	---M--	200	added ('OK')	image/jpeg	etag:%226da4c-58a5966a1f10d%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/dv1.jpg	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/dv1.jpg	(from http://localhost/sieuthioto/)
10:00:52	31504/31504	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2003:00:46%20GMT	http://localhost/sieuthioto/so-sanh-toyota-rush-2019-va-mitsubishi-xpander-2019-ve-noi-ngoai-that/	D:/sieuthioto/localhost/sieuthioto/so-sanh-toyota-rush-2019-va-mitsubishi-xpander-2019-ve-noi-ngoai-that/index.html	(from http://localhost/sieuthioto/)
10:00:57	31636/31636	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2003:00:53%20GMT	http://localhost/sieuthioto/toyota-camry-2019-se-duoc-nhap-khau-nguyen-chiec-tu-thai-lan/	D:/sieuthioto/localhost/sieuthioto/toyota-camry-2019-se-duoc-nhap-khau-nguyen-chiec-tu-thai-lan/index.html	(from http://localhost/sieuthioto/)
10:01:01	87718/87718	---M--	200	added ('OK')	image/jpeg	etag:%22156a6-58a59a1e0b7c8%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/tin3.jpg	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/tin3.jpg	(from http://localhost/sieuthioto/)
10:01:05	30450/30450	---MC-	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202019%2003:01:01%20GMT	http://localhost/sieuthioto/hay-mua-xe-toyota-hilux-2019-truoc-khi-thue-truoc-ba-xe-ban-tai-tang-tu-3-den-4-lan/	D:/sieuthioto/localhost/sieuthioto/hay-mua-xe-toyota-hilux-2019-truoc-khi-thue-truoc-ba-xe-ban-tai-tang-tu-3-den-4-lan/index.html	(from http://localhost/sieuthioto/)
10:01:11	38393/38393	---M--	200	added ('OK')	image/jpeg	etag:%2295f9-58a59dbddbe86%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/nen.jpg	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/nen.jpg	(from http://localhost/sieuthioto/)
10:01:13	231/231	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2011%20Jun%202019%2003:01:11%20GMT	https://sieuthitoyota.net/css/images/zalo-logo.png	D:/sieuthioto/sieuthitoyota.net/css/images/zalo-logo.29.delayed	(from http://localhost/sieuthioto/)
10:01:14	1085/1085	---M--	200	added ('OK')	image/png	etag:%2243d-58a59fb63b5a8%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/images/iconphone.png	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/images/iconphone.png	(from http://localhost/sieuthioto/)
10:01:14	108835/108835	---M--	200	added ('OK')	image/jpeg	etag:%221a923-58a599cb8779b%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/tin2.jpg	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/tin2.jpg	(from http://localhost/sieuthioto/)
10:01:16	1518/1518	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2003:01:14%20GMT	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/owl.video.play.png	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/owl.video.play.png	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/owl.carousel.min.css)
10:01:19	1518/1518	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2003:01:16%20GMT	http://localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.eot	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.eot	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/bootstrap.min.css)
10:01:20	1518/1518	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2003:01:19%20GMT	http://localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regulard41d.eot?	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regulard41dd41d.eot	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/bootstrap.min.css)
10:01:23	18028/18028	---M--	200	added ('OK')	font/woff2	etag:%22466c-58a4e51bed02e%22	http://localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.woff2	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.woff2	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/bootstrap.min.css)
10:01:25	23424/23424	---M--	200	added ('OK')	font/woff	etag:%225b80-58a4e4edb9eb3%22	http://localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.woff	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.woff	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/bootstrap.min.css)
10:01:27	1518/1518	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2003:01:25%20GMT	http://localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.svg	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.svg	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/bootstrap.min.css)
10:01:29	1518/1518	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2003:01:27%20GMT	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/images/bx_loader.gif	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/images/bx_loader.gif	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/jquery.bxslider.css)
10:01:29	45404/45404	---M--	200	added ('OK')	font/ttf	etag:%22b15c-58a4e4b69def2%22	http://localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.ttf	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/fonts/glyphicons-halflings-regular.ttf	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/bootstrap.min.css)
10:01:31	1518/1518	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2011%20Jun%202019%2003:01:29%20GMT	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/images/controls.png	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/images/controls.png	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/jquery.bxslider.css)
10:01:32	1907632/1907632	---M--	200	added ('OK')	image/png	etag:%221d1bb0-58a4eaecbd11a%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/banner4.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/banner4.png	(from http://localhost/sieuthioto/)
10:01:37	39032/39032	---M--	200	added ('OK')	font/ttf	etag:%229878-46dd881fc4600%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMSwissCondensedBold.ttf	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMSwissCondensedBold.ttf	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:01:42	64260/64260	---M--	200	added ('OK')	font/ttf	etag:%22fb04-470168099d800%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMAndrogyne.ttf	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMAndrogyne.ttf	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:01:48	101800/101800	---M--	200	added ('OK')	font/ttf	etag:%2218da8-46ed55d584d00%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMBeautifulCaps.ttf	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMBeautifulCaps.ttf	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:02:20	264524/264524	---M--	200	added ('OK')	font/ttf	etag:%224094c-5590a48d4bd80%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/AvenirNext-DemiBold.ttf	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/AvenirNext-DemiBold.ttf	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:02:24	1646835/1646835	---M--	200	added ('OK')	image/png	etag:%221920f3-58a4eab4734f2%22	http://localhost/sieuthioto/wp-content/uploads/2019/06/banner5.png	D:/sieuthioto/localhost/sieuthioto/wp-content/uploads/2019/06/banner5.png	(from http://localhost/sieuthioto/)
10:02:29	57060/57060	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dee4-55d88cf099380%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.eot	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.eot	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:02:32	17548/17548	---M--	200	added ('OK')	font/woff2	etag:%22448c-55d88cf099380%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.woff2	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.woff2	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:02:33	57060/57060	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dee4-55d88cf099380%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italicd41d.eot?	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italicd41dd41d.eot	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:02:36	23288/23288	---M--	200	added ('OK')	font/woff	etag:%225af8-55d88cf099380%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.woff	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.woff	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:02:39	163724/163724	---M--	200	added ('OK')	image/svg+xml	etag:%2227f8c-55d88cf099380%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.svg	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/UTMNeoSansIntel-Italic.svg	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
10:02:42	327048/327048	---M--	200	added ('OK')	font/ttf	etag:%224fd88-5590a48d4bd80%22	http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/AvenirNext-Bold.ttf	D:/sieuthioto/localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/fonts/AvenirNext-Bold.ttf	(from http://localhost/sieuthioto/wp-content/themes/web3s-sieuthioto/style2.css)
